City,Province,Latitude,Longitude,Year,Month,Date,tas,tasmax,tasmin,pr
Lahore,Punjab,31.5204,74.3587,1994,6,1994-06,34.05,40.28,27.32,57.1
Lahore,Punjab,31.5204,74.3587,1994,7,1994-07,28.94,32.4,26.12,300.4
Lahore,Punjab,31.5204,74.3587,1994,8,1994-08,28.84,32.29,25.93,98.8
Lahore,Punjab,31.5204,74.3587,1994,9,1994-09,26.74,31.8,22.16,64.9
Lahore,Punjab,31.5204,74.3587,1994,10,1994-10,23.27,30.36,16.85,16.3
Lahore,Punjab,31.5204,74.3587,1994,11,1994-11,19.02,25.99,12.99,0.3
Lahore,Punjab,31.5204,74.3587,1994,12,1994-12,13.6,20.11,8.09,32.9
Lahore,Punjab,31.5204,74.3587,1995,1,1995-01,10.66,17.15,4.89,25.5
Lahore,Punjab,31.5204,74.3587,1995,2,1995-02,13.75,19.76,8.28,62.0
Lahore,Punjab,31.5204,74.3587,1995,3,1995-03,17.88,25.03,11.39,48.1
Lahore,Punjab,31.5204,74.3587,1995,4,1995-04,23.61,30.82,16.88,28.0
Lahore,Punjab,31.5204,74.3587,1995,5,1995-05,32.53,40.39,23.97,4.9
Lahore,Punjab,31.5204,74.3587,1995,6,1995-06,34.56,40.99,27.79,100.3
Lahore,Punjab,31.5204,74.3587,1995,7,1995-07,30.14,34.34,26.38,184.1
Lahore,Punjab,31.5204,74.3587,1995,8,1995-08,27.6,31.13,25.02,314.9
Lahore,Punjab,31.5204,74.3587,1995,9,1995-09,27.9,32.7,23.3,24.1
Lahore,Punjab,31.5204,74.3587,1995,10,1995-10,24.61,31.0,18.81,18.7
Lahore,Punjab,31.5204,74.3587,1995,11,1995-11,18.27,25.87,11.67,3.6
Lahore,Punjab,31.5204,74.3587,1995,12,1995-12,12.85,19.6,7.15,3.2
Lahore,Punjab,31.5204,74.3587,1996,1,1996-01,11.61,17.91,6.17,35.6
Lahore,Punjab,31.5204,74.3587,1996,2,1996-02,14.2,20.26,8.74,78.3
Lahore,Punjab,31.5204,74.3587,1996,3,1996-03,19.63,25.59,14.16,47.6
Lahore,Punjab,31.5204,74.3587,1996,4,1996-04,26.66,34.71,18.64,13.0
Lahore,Punjab,31.5204,74.3587,1996,5,1996-05,30.87,38.07,23.16,16.3
Lahore,Punjab,31.5204,74.3587,1996,6,1996-06,31.47,36.54,26.46,114.9
Lahore,Punjab,31.5204,74.3587,1996,7,1996-07,30.17,34.55,26.16,216.0
Lahore,Punjab,31.5204,74.3587,1996,8,1996-08,27.95,31.43,25.0,269.1
Lahore,Punjab,31.5204,74.3587,1996,9,1996-09,27.4,31.7,23.5,59.9
Lahore,Punjab,31.5204,74.3587,1996,10,1996-10,22.75,29.25,16.98,35.8
Lahore,Punjab,31.5204,74.3587,1996,11,1996-11,17.51,25.33,10.79,0.0
Lahore,Punjab,31.5204,74.3587,1996,12,1996-12,12.62,20.71,6.06,1.8
Lahore,Punjab,31.5204,74.3587,1997,1,1997-01,11.35,17.93,5.52,18.1
Lahore,Punjab,31.5204,74.3587,1997,2,1997-02,13.91,21.21,6.86,8.1
Lahore,Punjab,31.5204,74.3587,1997,3,1997-03,19.78,26.39,13.38,32.8
Lahore,Punjab,31.5204,74.3587,1997,4,1997-04,23.68,30.43,17.25,80.0
Lahore,Punjab,31.5204,74.3587,1997,5,1997-05,28.2,35.25,20.94,68.7
Lahore,Punjab,31.5204,74.3587,1997,6,1997-06,31.62,37.68,25.89,55.4
Lahore,Punjab,31.5204,74.3587,1997,7,1997-07,30.83,34.92,27.15,216.3
Lahore,Punjab,31.5204,74.3587,1997,8,1997-08,28.64,32.16,25.35,188.8
Lahore,Punjab,31.5204,74.3587,1997,9,1997-09,28.3,33.33,24.08,44.1
Lahore,Punjab,31.5204,74.3587,1997,10,1997-10,21.32,26.44,16.88,78.9
Lahore,Punjab,31.5204,74.3587,1997,11,1997-11,16.76,22.74,11.72,22.1
Lahore,Punjab,31.5204,74.3587,1997,12,1997-12,12.14,17.77,7.28,7.5
Lahore,Punjab,31.5204,74.3587,1998,1,1998-01,11.29,17.92,5.46,4.7
Lahore,Punjab,31.5204,74.3587,1998,2,1998-02,14.65,21.15,8.83,52.4
Lahore,Punjab,31.5204,74.3587,1998,3,1998-03,17.44,24.02,11.31,37.6
Lahore,Punjab,31.5204,74.3587,1998,4,1998-04,26.59,34.21,18.99,41.2
Lahore,Punjab,31.5204,74.3587,1998,5,1998-05,32.89,41.04,24.16,19.4
Lahore,Punjab,31.5204,74.3587,1998,6,1998-06,33.88,40.16,27.25,54.4
Lahore,Punjab,31.5204,74.3587,1998,7,1998-07,29.97,34.14,26.5,311.0
Lahore,Punjab,31.5204,74.3587,1998,8,1998-08,30.02,33.97,26.48,96.5
Lahore,Punjab,31.5204,74.3587,1998,9,1998-09,28.58,33.0,24.75,57.0
Lahore,Punjab,31.5204,74.3587,1998,10,1998-10,25.27,31.6,19.82,26.4
Lahore,Punjab,31.5204,74.3587,1998,11,1998-11,19.44,27.55,12.54,0.4
Lahore,Punjab,31.5204,74.3587,1998,12,1998-12,13.95,21.2,7.7,0.3
Lahore,Punjab,31.5204,74.3587,1999,1,1999-01,11.8,16.92,7.4,83.8
Lahore,Punjab,31.5204,74.3587,1999,2,1999-02,14.63,21.09,8.94,19.1
Lahore,Punjab,31.5204,74.3587,1999,3,1999-03,20.21,27.58,13.02,8.1
Lahore,Punjab,31.5204,74.3587,1999,4,1999-04,29.19,37.76,20.01,2.4
Lahore,Punjab,31.5204,74.3587,1999,5,1999-05,32.37,39.63,24.89,12.9
Lahore,Punjab,31.5204,74.3587,1999,6,1999-06,33.28,38.91,27.46,36.6
Lahore,Punjab,31.5204,74.3587,1999,7,1999-07,30.98,35.28,27.07,181.0
Lahore,Punjab,31.5204,74.3587,1999,8,1999-08,29.81,33.9,26.16,99.0
Lahore,Punjab,31.5204,74.3587,1999,9,1999-09,30.13,35.18,25.91,45.0
Lahore,Punjab,31.5204,74.3587,1999,10,1999-10,25.88,32.71,19.5,1.4
Lahore,Punjab,31.5204,74.3587,1999,11,1999-11,19.39,26.77,13.14,4.0
Lahore,Punjab,31.5204,74.3587,1999,12,1999-12,13.98,21.45,7.5,0.0
Lahore,Punjab,31.5204,74.3587,2000,1,2000-01,12.04,18.16,6.56,53.8
Lahore,Punjab,31.5204,74.3587,2000,2,2000-02,12.49,18.59,6.64,36.8
Lahore,Punjab,31.5204,74.3587,2000,3,2000-03,19.22,26.85,11.7,5.0
Lahore,Punjab,31.5204,74.3587,2000,4,2000-04,28.67,37.0,19.78,3.6
Lahore,Punjab,31.5204,74.3587,2000,5,2000-05,33.93,40.91,26.72,21.0
Lahore,Punjab,31.5204,74.3587,2000,6,2000-06,33.53,38.98,28.03,36.9
Lahore,Punjab,31.5204,74.3587,2000,7,2000-07,30.4,34.6,26.71,113.5
Lahore,Punjab,31.5204,74.3587,2000,8,2000-08,30.18,34.72,26.18,97.4
Lahore,Punjab,31.5204,74.3587,2000,9,2000-09,29.18,34.77,24.24,43.9
Lahore,Punjab,31.5204,74.3587,2000,10,2000-10,26.56,34.02,19.45,2.5
Lahore,Punjab,31.5204,74.3587,2000,11,2000-11,19.47,26.6,13.16,3.6
Lahore,Punjab,31.5204,74.3587,2000,12,2000-12,13.21,20.93,6.67,5.3
Lahore,Punjab,31.5204,74.3587,2001,1,2001-01,11.39,18.27,5.35,10.0
Lahore,Punjab,31.5204,74.3587,2001,2,2001-02,15.66,23.23,8.65,6.5
Lahore,Punjab,31.5204,74.3587,2001,3,2001-03,20.93,28.44,13.62,22.2
Lahore,Punjab,31.5204,74.3587,2001,4,2001-04,25.69,33.02,18.48,37.6
Lahore,Punjab,31.5204,74.3587,2001,5,2001-05,32.61,39.86,25.23,21.7
Lahore,Punjab,31.5204,74.3587,2001,6,2001-06,30.37,35.08,26.01,162.3
Lahore,Punjab,31.5204,74.3587,2001,7,2001-07,29.17,32.85,25.91,233.7
Lahore,Punjab,31.5204,74.3587,2001,8,2001-08,29.98,34.16,26.24,70.3
Lahore,Punjab,31.5204,74.3587,2001,9,2001-09,28.18,33.93,22.88,51.0
Lahore,Punjab,31.5204,74.3587,2001,10,2001-10,25.75,32.55,19.4,3.8
Lahore,Punjab,31.5204,74.3587,2001,11,2001-11,19.13,26.57,12.69,0.2
Lahore,Punjab,31.5204,74.3587,2001,12,2001-12,14.36,21.28,8.44,9.9
Lahore,Punjab,31.5204,74.3587,2002,1,2002-01,12.39,19.07,6.51,0.6
Lahore,Punjab,31.5204,74.3587,2002,2,2002-02,14.66,21.76,8.21,25.9
Lahore,Punjab,31.5204,74.3587,2002,3,2002-03,21.45,28.95,14.23,31.9
Lahore,Punjab,31.5204,74.3587,2002,4,2002-04,28.36,36.21,20.32,7.2
Lahore,Punjab,31.5204,74.3587,2002,5,2002-05,33.8,41.66,25.13,15.8
Lahore,Punjab,31.5204,74.3587,2002,6,2002-06,33.74,39.44,27.86,73.5
Lahore,Punjab,31.5204,74.3587,2002,7,2002-07,33.14,38.04,28.26,72.4
Lahore,Punjab,31.5204,74.3587,2002,8,2002-08,30.68,35.24,26.95,98.0
Lahore,Punjab,31.5204,74.3587,2002,9,2002-09,27.21,32.34,22.53,50.5
Lahore,Punjab,31.5204,74.3587,2002,10,2002-10,25.17,31.85,18.96,6.5
Lahore,Punjab,31.5204,74.3587,2002,11,2002-11,19.47,26.61,13.35,2.8
Lahore,Punjab,31.5204,74.3587,2002,12,2002-12,14.56,21.45,8.63,9.4
Lahore,Punjab,31.5204,74.3587,2003,1,2003-01,11.34,17.55,6.18,13.1
Lahore,Punjab,31.5204,74.3587,2003,2,2003-02,14.81,20.61,9.56,111.8
Lahore,Punjab,31.5204,74.3587,2003,3,2003-03,18.66,25.29,12.4,49.5
Lahore,Punjab,31.5204,74.3587,2003,4,2003-04,26.92,34.82,19.02,10.4
Lahore,Punjab,31.5204,74.3587,2003,5,2003-05,31.15,38.95,22.42,2.4
Lahore,Punjab,31.5204,74.3587,2003,6,2003-06,34.52,40.69,27.56,39.0
Lahore,Punjab,31.5204,74.3587,2003,7,2003-07,29.66,33.47,26.25,167.5
Lahore,Punjab,31.5204,74.3587,2003,8,2003-08,29.03,32.85,25.63,120.0
Lahore,Punjab,31.5204,74.3587,2003,9,2003-09,28.13,32.55,24.2,67.0
Lahore,Punjab,31.5204,74.3587,2003,10,2003-10,24.05,31.29,17.27,0.2
Lahore,Punjab,31.5204,74.3587,2003,11,2003-11,17.54,24.61,11.4,14.4
Lahore,Punjab,31.5204,74.3587,2003,12,2003-12,13.78,20.05,8.38,15.1
Lahore,Punjab,31.5204,74.3587,2004,1,2004-01,12.13,17.72,7.24,37.0
Lahore,Punjab,31.5204,74.3587,2004,2,2004-02,15.26,22.47,8.86,13.3
Lahore,Punjab,31.5204,74.3587,2004,3,2004-03,23.75,31.85,15.58,0.4
Lahore,Punjab,31.5204,74.3587,2004,4,2004-04,28.4,36.25,20.58,84.7
Lahore,Punjab,31.5204,74.3587,2004,5,2004-05,31.03,38.6,22.94,6.2
Lahore,Punjab,31.5204,74.3587,2004,6,2004-06,32.09,37.49,26.59,53.7
Lahore,Punjab,31.5204,74.3587,2004,7,2004-07,32.19,37.11,27.4,65.2
Lahore,Punjab,31.5204,74.3587,2004,8,2004-08,29.23,33.33,25.58,103.4
Lahore,Punjab,31.5204,74.3587,2004,9,2004-09,29.86,35.41,24.63,12.8
Lahore,Punjab,31.5204,74.3587,2004,10,2004-10,23.24,29.58,17.48,35.1
Lahore,Punjab,31.5204,74.3587,2004,11,2004-11,19.69,26.67,13.52,12.9
Lahore,Punjab,31.5204,74.3587,2004,12,2004-12,14.3,21.18,8.61,29.6
Lahore,Punjab,31.5204,74.3587,2005,1,2005-01,11.07,17.18,5.57,29.3
Lahore,Punjab,31.5204,74.3587,2005,2,2005-02,13.15,18.29,8.46,89.7
Lahore,Punjab,31.5204,74.3587,2005,3,2005-03,19.14,24.91,13.87,64.2
Lahore,Punjab,31.5204,74.3587,2005,4,2005-04,25.36,33.17,17.17,18.7
Lahore,Punjab,31.5204,74.3587,2005,5,2005-05,29.58,36.31,22.09,28.9
Lahore,Punjab,31.5204,74.3587,2005,6,2005-06,34.38,40.65,27.34,38.5
Lahore,Punjab,31.5204,74.3587,2005,7,2005-07,29.39,33.17,26.09,135.1
Lahore,Punjab,31.5204,74.3587,2005,8,2005-08,30.48,34.75,26.54,91.0
Lahore,Punjab,31.5204,74.3587,2005,9,2005-09,28.96,33.73,24.7,54.8
Lahore,Punjab,31.5204,74.3587,2005,10,2005-10,24.97,32.0,18.38,1.4
Lahore,Punjab,31.5204,74.3587,2005,11,2005-11,18.42,25.86,11.85,0.5
Lahore,Punjab,31.5204,74.3587,2005,12,2005-12,12.55,20.43,5.8,0.0
Lahore,Punjab,31.5204,74.3587,2006,1,2006-01,11.96,18.65,6.26,37.2
Lahore,Punjab,31.5204,74.3587,2006,2,2006-02,18.72,25.99,12.18,6.1
Lahore,Punjab,31.5204,74.3587,2006,3,2006-03,19.75,26.12,13.55,34.2
Lahore,Punjab,31.5204,74.3587,2006,4,2006-04,27.76,35.64,19.2,2.1
Lahore,Punjab,31.5204,74.3587,2006,5,2006-05,33.44,40.39,26.33,13.5
Lahore,Punjab,31.5204,74.3587,2006,6,2006-06,32.38,38.07,26.21,48.3
Lahore,Punjab,31.5204,74.3587,2006,7,2006-07,30.84,34.83,27.18,146.9
Lahore,Punjab,31.5204,74.3587,2006,8,2006-08,29.14,32.89,26.14,132.2
Lahore,Punjab,31.5204,74.3587,2006,9,2006-09,27.91,32.79,23.58,61.8
Lahore,Punjab,31.5204,74.3587,2006,10,2006-10,25.56,31.71,19.77,13.7
Lahore,Punjab,31.5204,74.3587,2006,11,2006-11,19.33,25.53,13.98,12.3
Lahore,Punjab,31.5204,74.3587,2006,12,2006-12,13.35,19.82,7.99,21.4
Lahore,Punjab,31.5204,74.3587,2007,1,2007-01,12.3,19.95,5.54,0.3
Lahore,Punjab,31.5204,74.3587,2007,2,2007-02,15.02,20.31,10.2,109.6
Lahore,Punjab,31.5204,74.3587,2007,3,2007-03,18.57,25.01,12.7,41.4
Lahore,Punjab,31.5204,74.3587,2007,4,2007-04,28.9,37.07,20.18,3.2
Lahore,Punjab,31.5204,74.3587,2007,5,2007-05,32.07,39.05,24.49,13.9
Lahore,Punjab,31.5204,74.3587,2007,6,2007-06,32.86,38.19,27.41,110.0
Lahore,Punjab,31.5204,74.3587,2007,7,2007-07,30.4,34.47,26.52,145.9
Lahore,Punjab,31.5204,74.3587,2007,8,2007-08,30.18,34.19,26.66,103.9
Lahore,Punjab,31.5204,74.3587,2007,9,2007-09,28.88,33.75,24.42,37.3
Lahore,Punjab,31.5204,74.3587,2007,10,2007-10,24.85,32.68,17.59,1.1
Lahore,Punjab,31.5204,74.3587,2007,11,2007-11,20.24,27.5,13.74,3.4
Lahore,Punjab,31.5204,74.3587,2007,12,2007-12,13.35,20.55,7.26,8.8
Lahore,Punjab,31.5204,74.3587,2008,1,2008-01,11.02,17.34,5.45,28.8
Lahore,Punjab,31.5204,74.3587,2008,2,2008-02,13.76,21.3,7.0,14.9
Lahore,Punjab,31.5204,74.3587,2008,3,2008-03,23.23,31.52,15.25,3.1
Lahore,Punjab,31.5204,74.3587,2008,4,2008-04,25.33,32.61,17.97,56.6
Lahore,Punjab,31.5204,74.3587,2008,5,2008-05,31.03,38.08,23.65,28.5
Lahore,Punjab,31.5204,74.3587,2008,6,2008-06,30.9,35.41,26.18,122.2
Lahore,Punjab,31.5204,74.3587,2008,7,2008-07,30.23,34.19,26.6,131.4
Lahore,Punjab,31.5204,74.3587,2008,8,2008-08,28.84,32.68,25.56,290.2
Lahore,Punjab,31.5204,74.3587,2008,9,2008-09,27.66,32.87,22.92,33.1
Lahore,Punjab,31.5204,74.3587,2008,10,2008-10,25.74,32.12,20.17,20.6
Lahore,Punjab,31.5204,74.3587,2008,11,2008-11,19.61,27.12,13.11,0.5
Lahore,Punjab,31.5204,74.3587,2008,12,2008-12,15.24,22.09,9.67,18.4
Lahore,Punjab,31.5204,74.3587,2009,1,2009-01,13.68,19.9,8.29,31.2
Lahore,Punjab,31.5204,74.3587,2009,2,2009-02,16.13,22.95,9.92,13.1
Lahore,Punjab,31.5204,74.3587,2009,3,2009-03,21.52,28.79,14.7,19.2
Lahore,Punjab,31.5204,74.3587,2009,4,2009-04,27.02,34.5,19.16,11.5
Lahore,Punjab,31.5204,74.3587,2009,5,2009-05,32.06,39.52,23.92,17.6
Lahore,Punjab,31.5204,74.3587,2009,6,2009-06,34.2,40.98,26.69,6.4
Lahore,Punjab,31.5204,74.3587,2009,7,2009-07,31.93,36.39,27.43,81.2
Lahore,Punjab,31.5204,74.3587,2009,8,2009-08,30.69,34.86,26.99,141.4
Lahore,Punjab,31.5204,74.3587,2009,9,2009-09,28.75,33.98,23.81,44.1
Lahore,Punjab,31.5204,74.3587,2009,10,2009-10,24.77,32.21,17.75,15.7
Lahore,Punjab,31.5204,74.3587,2009,11,2009-11,18.5,25.66,12.14,7.9
Lahore,Punjab,31.5204,74.3587,2009,12,2009-12,14.41,21.65,8.18,0.0
Lahore,Punjab,31.5204,74.3587,2010,1,2010-01,12.77,19.67,7.3,4.5
Lahore,Punjab,31.5204,74.3587,2010,2,2010-02,16.36,23.19,10.02,12.2
Lahore,Punjab,31.5204,74.3587,2010,3,2010-03,24.1,31.56,16.72,4.1
Lahore,Punjab,31.5204,74.3587,2010,4,2010-04,30.07,38.17,21.68,9.3
Lahore,Punjab,31.5204,74.3587,2010,5,2010-05,32.98,40.49,24.95,12.2
Lahore,Punjab,31.5204,74.3587,2010,6,2010-06,33.48,39.76,26.71,29.5
Lahore,Punjab,31.5204,74.3587,2010,7,2010-07,30.73,34.64,27.06,180.6
Lahore,Punjab,31.5204,74.3587,2010,8,2010-08,28.67,32.31,25.81,226.7
Lahore,Punjab,31.5204,74.3587,2010,9,2010-09,27.14,31.49,23.34,64.2
Lahore,Punjab,31.5204,74.3587,2010,10,2010-10,25.06,31.06,19.52,10.9
Lahore,Punjab,31.5204,74.3587,2010,11,2010-11,19.44,27.03,12.72,0.0
Lahore,Punjab,31.5204,74.3587,2010,12,2010-12,13.34,20.68,7.01,16.1
Lahore,Punjab,31.5204,74.3587,2011,1,2011-01,10.83,17.67,4.94,6.6
Lahore,Punjab,31.5204,74.3587,2011,2,2011-02,14.5,20.39,9.2,22.9
Lahore,Punjab,31.5204,74.3587,2011,3,2011-03,20.85,28.39,13.69,14.4
Lahore,Punjab,31.5204,74.3587,2011,4,2011-04,25.49,33.04,18.1,30.9
Lahore,Punjab,31.5204,74.3587,2011,5,2011-05,33.35,41.26,25.25,23.9
Lahore,Punjab,31.5204,74.3587,2011,6,2011-06,32.65,38.16,26.96,61.6
Lahore,Punjab,31.5204,74.3587,2011,7,2011-07,30.27,34.18,26.45,115.7
Lahore,Punjab,31.5204,74.3587,2011,8,2011-08,28.77,32.42,25.64,195.4
Lahore,Punjab,31.5204,74.3587,2011,9,2011-09,27.64,31.88,24.16,123.7
Lahore,Punjab,31.5204,74.3587,2011,10,2011-10,24.61,31.12,18.75,8.6
Lahore,Punjab,31.5204,74.3587,2011,11,2011-11,20.66,27.24,14.71,0.2
Lahore,Punjab,31.5204,74.3587,2011,12,2011-12,13.83,20.98,7.34,2.2
Lahore,Punjab,31.5204,74.3587,2012,1,2012-01,10.91,17.13,5.34,31.4
Lahore,Punjab,31.5204,74.3587,2012,2,2012-02,12.97,19.64,6.74,15.3
Lahore,Punjab,31.5204,74.3587,2012,3,2012-03,20.04,27.42,12.35,2.5
Lahore,Punjab,31.5204,74.3587,2012,4,2012-04,25.21,31.84,18.88,37.6
Lahore,Punjab,31.5204,74.3587,2012,5,2012-05,31.61,39.07,23.22,7.3
Lahore,Punjab,31.5204,74.3587,2012,6,2012-06,34.65,41.07,27.66,17.6
Lahore,Punjab,31.5204,74.3587,2012,7,2012-07,32.49,37.17,27.86,60.6
Lahore,Punjab,31.5204,74.3587,2012,8,2012-08,29.52,33.31,26.14,97.0
Lahore,Punjab,31.5204,74.3587,2012,9,2012-09,27.35,31.9,23.55,133.1
Lahore,Punjab,31.5204,74.3587,2012,10,2012-10,23.78,30.42,17.66,10.1
Lahore,Punjab,31.5204,74.3587,2012,11,2012-11,18.54,25.44,12.6,9.5
Lahore,Punjab,31.5204,74.3587,2012,12,2012-12,13.29,19.9,7.96,36.3
Lahore,Punjab,31.5204,74.3587,2013,1,2013-01,10.93,17.5,5.27,15.7
Lahore,Punjab,31.5204,74.3587,2013,2,2013-02,14.05,19.1,9.41,137.0
Lahore,Punjab,31.5204,74.3587,2013,3,2013-03,19.66,26.25,13.42,16.7
Lahore,Punjab,31.5204,74.3587,2013,4,2013-04,25.83,32.73,18.36,7.4
Lahore,Punjab,31.5204,74.3587,2013,5,2013-05,32.11,39.66,23.86,14.1
Lahore,Punjab,31.5204,74.3587,2013,6,2013-06,32.29,37.25,27.02,141.6
Lahore,Punjab,31.5204,74.3587,2013,7,2013-07,30.93,34.77,27.11,92.0
Lahore,Punjab,31.5204,74.3587,2013,8,2013-08,28.27,31.56,25.44,213.7
Lahore,Punjab,31.5204,74.3587,2013,9,2013-09,28.45,33.2,24.21,25.0
Lahore,Punjab,31.5204,74.3587,2013,10,2013-10,25.24,30.76,20.27,25.3
Lahore,Punjab,31.5204,74.3587,2013,11,2013-11,17.66,24.81,11.39,10.9
Lahore,Punjab,31.5204,74.3587,2013,12,2013-12,13.54,20.26,7.7,1.4
Lahore,Punjab,31.5204,74.3587,2014,1,2014-01,11.94,18.3,6.27,6.6
Lahore,Punjab,31.5204,74.3587,2014,2,2014-02,13.06,19.11,7.32,33.9
Lahore,Punjab,31.5204,74.3587,2014,3,2014-03,17.94,23.96,12.39,82.2
Lahore,Punjab,31.5204,74.3587,2014,4,2014-04,24.19,31.18,17.23,23.7
Lahore,Punjab,31.5204,74.3587,2014,5,2014-05,29.75,36.88,22.55,43.7
Lahore,Punjab,31.5204,74.3587,2014,6,2014-06,34.77,40.99,27.98,25.0
Lahore,Punjab,31.5204,74.3587,2014,7,2014-07,31.24,35.32,27.37,104.2
Lahore,Punjab,31.5204,74.3587,2014,8,2014-08,30.41,35.12,26.09,65.2
Lahore,Punjab,31.5204,74.3587,2014,9,2014-09,27.67,31.6,23.76,237.3
Lahore,Punjab,31.5204,74.3587,2014,10,2014-10,24.3,30.09,18.93,22.1
Lahore,Punjab,31.5204,74.3587,2014,11,2014-11,18.44,25.91,12.07,4.4
Lahore,Punjab,31.5204,74.3587,2014,12,2014-12,12.63,19.46,6.99,0.8
Lahore,Punjab,31.5204,74.3587,2015,1,2015-01,11.75,17.65,6.84,38.2
Lahore,Punjab,31.5204,74.3587,2015,2,2015-02,15.17,21.16,9.78,72.8
Lahore,Punjab,31.5204,74.3587,2015,3,2015-03,17.89,23.49,12.67,139.5
Lahore,Punjab,31.5204,74.3587,2015,4,2015-04,24.33,30.52,18.34,51.4
Lahore,Punjab,31.5204,74.3587,2015,5,2015-05,30.81,37.98,23.05,6.0
Lahore,Punjab,31.5204,74.3587,2015,6,2015-06,31.74,37.28,25.95,49.0
Lahore,Punjab,31.5204,74.3587,2015,7,2015-07,29.53,33.28,26.12,183.1
Lahore,Punjab,31.5204,74.3587,2015,8,2015-08,28.92,32.89,25.75,134.9
Lahore,Punjab,31.5204,74.3587,2015,9,2015-09,28.44,33.7,23.51,62.5
Lahore,Punjab,31.5204,74.3587,2015,10,2015-10,24.63,30.91,19.0,28.1
Lahore,Punjab,31.5204,74.3587,2015,11,2015-11,18.78,25.71,12.93,7.4
Lahore,Punjab,31.5204,74.3587,2015,12,2015-12,14.06,21.05,8.18,5.7
Lahore,Punjab,31.5204,74.3587,2016,1,2016-01,12.78,18.81,7.64,26.2
Lahore,Punjab,31.5204,74.3587,2016,2,2016-02,15.61,22.78,8.46,15.3
Lahore,Punjab,31.5204,74.3587,2016,3,2016-03,20.32,26.6,14.71,87.8
Lahore,Punjab,31.5204,74.3587,2016,4,2016-04,27.68,35.03,19.94,2.9
Lahore,Punjab,31.5204,74.3587,2016,5,2016-05,32.98,40.05,25.41,11.2
Lahore,Punjab,31.5204,74.3587,2016,6,2016-06,34.17,39.47,28.56,47.5
Lahore,Punjab,31.5204,74.3587,2016,7,2016-07,30.35,34.31,26.63,155.5
Lahore,Punjab,31.5204,74.3587,2016,8,2016-08,29.25,32.92,26.03,149.5
Lahore,Punjab,31.5204,74.3587,2016,9,2016-09,29.5,34.06,25.27,3.7
Lahore,Punjab,31.5204,74.3587,2016,10,2016-10,26.13,32.81,19.87,7.7
Lahore,Punjab,31.5204,74.3587,2016,11,2016-11,19.82,27.21,13.52,0.9
Lahore,Punjab,31.5204,74.3587,2016,12,2016-12,15.72,22.93,9.59,0.4
Lahore,Punjab,31.5204,74.3587,2017,1,2017-01,12.43,17.91,7.99,62.0
Lahore,Punjab,31.5204,74.3587,2017,2,2017-02,16.38,23.34,10.34,15.5
Lahore,Punjab,31.5204,74.3587,2017,3,2017-03,20.74,28.14,14.14,23.6
Lahore,Punjab,31.5204,74.3587,2017,4,2017-04,28.39,36.75,20.62,15.4
Lahore,Punjab,31.5204,74.3587,2017,5,2017-05,32.17,39.55,24.92,14.0
Lahore,Punjab,31.5204,74.3587,2017,6,2017-06,31.9,37.49,26.48,76.1
Lahore,Punjab,31.5204,74.3587,2017,7,2017-07,30.34,34.42,27.07,87.9
Lahore,Punjab,31.5204,74.3587,2017,8,2017-08,29.46,33.54,26.26,258.7
Lahore,Punjab,31.5204,74.3587,2017,9,2017-09,28.35,33.84,23.72,15.0
Lahore,Punjab,31.5204,74.3587,2017,10,2017-10,25.36,32.7,19.22,0.6
Lahore,Punjab,31.5204,74.3587,2017,11,2017-11,18.07,24.61,12.56,6.9
Lahore,Punjab,31.5204,74.3587,2017,12,2017-12,13.69,21.09,7.73,21.7
Lahore,Punjab,31.5204,74.3587,2018,1,2018-01,12.41,20.26,6.09,11.7
Lahore,Punjab,31.5204,74.3587,2018,2,2018-02,15.56,22.78,9.48,20.0
Lahore,Punjab,31.5204,74.3587,2018,3,2018-03,21.33,28.97,14.85,16.9
Lahore,Punjab,31.5204,74.3587,2018,4,2018-04,26.47,33.91,19.67,15.2
Lahore,Punjab,31.5204,74.3587,2018,5,2018-05,30.96,38.56,23.73,19.7
Lahore,Punjab,31.5204,74.3587,2018,6,2018-06,32.66,38.25,27.29,125.9
Lahore,Punjab,31.5204,74.3587,2018,7,2018-07,30.15,34.13,26.78,151.9
Lahore,Punjab,31.5204,74.3587,2018,8,2018-08,30.24,34.28,26.82,88.0
Lahore,Punjab,31.5204,74.3587,2018,9,2018-09,28.57,33.67,24.28,120.3
Lahore,Punjab,31.5204,74.3587,2018,10,2018-10,24.05,31.46,17.76,3.9
Lahore,Punjab,31.5204,74.3587,2018,11,2018-11,18.65,26.15,12.77,7.3
Lahore,Punjab,31.5204,74.3587,2018,12,2018-12,13.06,20.46,6.73,4.4
Lahore,Punjab,31.5204,74.3587,2019,1,2019-01,11.25,17.76,6.25,34.5
Lahore,Punjab,31.5204,74.3587,2019,2,2019-02,13.39,19.46,8.52,77.4
Lahore,Punjab,31.5204,74.3587,2019,3,2019-03,19.02,25.93,12.7,22.2
Lahore,Punjab,31.5204,74.3587,2019,4,2019-04,27.68,35.0,20.73,35.1
Lahore,Punjab,31.5204,74.3587,2019,5,2019-05,30.97,38.32,23.6,14.2
Lahore,Punjab,31.5204,74.3587,2019,6,2019-06,34.33,41.03,27.88,7.3
Lahore,Punjab,31.5204,74.3587,2019,7,2019-07,30.89,35.35,27.17,161.8
Lahore,Punjab,31.5204,74.3587,2019,8,2019-08,29.77,33.63,26.46,90.6
